txn_id,user_id,amount,txn_date,type
40012,6167,14797,2025-03-31,credit
40013,6167,39015,2025-05-19,credit
40014,6168,39053,2025-05-28,credit
40015,6168,38345,2025-04-25,credit
40016,6168,48261,2025-03-04,credit
40017,6168,41695,2025-06-06,credit
40018,6169,39458,2025-01-07,credit
40019,6169,81781,2025-04-18,credit
40020,6169,37033,2025-02-09,credit
40021,6169,50762,2025-06-02,credit
40022,6170,74521,2025-06-12,credit
40023,6170,48572,2025-04-26,credit
40024,6170,84024,2025-02-02,credit
40025,6170,47576,2025-05-14,credit
40026,6170,62040,2025-02-10,credit
40027,6171,60676,2025-03-16,credit
40028,6171,48301,2025-02-23,credit
40029,6171,17908,2025-03-09,credit
40030,6171,76542,2025-02-20,credit
40031,6171,74838,2025-05-02,credit
40032,6171,51723,2025-04-19,credit
40033,6172,47801,2025-01-16,credit
40034,6172,12575,2025-04-02,credit
40035,6172,9578,2025-02-12,credit
40036,6173,37001,2025-01-27,credit
40037,6173,65784,2025-04-29,credit
40038,6173,21661,2025-03-27,credit
40039,6173,84267,2025-03-17,credit
40040,6174,77399,2025-02-18,credit
40041,6174,50907,2025-02-07,credit
40042,6174,89986,2025-02-21,credit
40043,6174,63322,2025-05-16,credit
40044,6174,28848,2025-06-18,credit
40045,6174,73763,2025-05-06,credit
40046,6174,74895,2025-03-10,credit
40047,6174,72607,2025-01-18,credit
40048,6174,87792,2025-03-07,credit
40049,6174,66020,2025-04-16,credit
40050,6175,36065,2025-02-03,credit
40051,6175,77145,2025-01-18,credit
40052,6175,21533,2025-05-08,credit
40053,6175,9846,2024-12-26,credit
40054,6175,7588,2025-02-10,credit
40055,6175,13041,2025-04-24,credit
40056,6175,48620,2025-04-19,credit
40057,6176,85154,2025-06-07,credit
40058,6176,63568,2025-01-12,credit
40059,6176,49091,2025-01-08,credit
40060,6176,71944,2024-12-27,credit
40061,6176,43413,2025-02-14,credit
40062,6176,59057,2025-05-04,credit
40063,6176,72722,2025-01-27,credit
40064,6177,73319,2025-01-02,credit
40065,6177,82803,2025-05-09,credit
40066,6177,52966,2025-03-16,credit
40067,6178,75392,2025-01-11,credit
40068,6178,26203,2025-03-01,credit
40069,6178,66119,2025-05-12,credit
40070,6178,79367,2025-05-13,credit
40071,6178,62022,2025-04-15,credit
40072,6178,13236,2025-04-20,credit
40073,6179,79862,2025-01-26,credit
40074,6179,70126,2025-02-20,credit
40075,6179,36875,2025-02-05,credit
40076,6180,24695,2025-03-01,credit
40077,6180,88961,2025-02-08,credit
40078,6180,71198,2025-03-01,credit
40079,6180,89288,2025-03-30,credit
40080,6180,86835,2025-05-03,credit
40081,6181,13333,2024-12-29,credit
40082,6181,74276,2025-02-25,credit
40083,6181,41815,2025-05-17,credit
40084,6181,8448,2025-02-01,credit
40085,6181,22450,2025-06-04,credit
40086,6181,32044,2025-03-11,credit
40087,6182,22023,2025-03-22,credit
40088,6182,26544,2025-01-26,credit
40089,6182,19813,2025-03-16,credit
40090,6182,29685,2025-04-03,credit
40091,6182,60017,2025-03-16,credit
40092,6182,59959,2025-03-09,credit
40093,6182,82254,2025-01-11,credit
40094,6182,40134,2025-06-15,credit
40095,6183,17494,2025-05-05,credit
40096,6183,23541,2025-02-06,credit
40097,6183,68228,2025-03-03,credit
40098,6183,53286,2025-06-05,credit
40099,6183,31300,2025-05-06,credit
40100,6183,68227,2025-04-16,credit
40101,6183,57243,2025-05-19,credit
40102,6183,48698,2025-04-01,credit
40103,6184,71320,2025-01-30,credit
40104,6184,42717,2025-02-09,credit
40105,6184,45714,2025-01-30,credit
40106,6184,10165,2025-05-21,credit
40107,6184,20452,2025-04-30,credit
40108,6184,39771,2025-02-18,credit
40109,6184,10283,2025-04-13,credit
40110,6184,55926,2025-05-10,credit
40111,6184,78297,2025-03-02,credit
40112,6184,49027,2025-05-08,credit
40113,6185,79820,2025-05-26,credit
40114,6185,87430,2024-12-31,credit
40115,6185,40088,2025-01-11,credit
40116,6185,89990,2025-05-06,credit
40117,6185,30465,2025-06-07,credit
40118,6186,23190,2025-02-16,credit
40119,6186,67851,2025-01-26,credit
40120,6186,39784,2025-03-04,credit
40121,6186,54671,2025-01-01,credit
40122,6186,11240,2025-04-28,credit
40123,6187,84714,2025-03-03,credit
40124,6187,32343,2025-04-05,credit
40125,6187,48255,2025-02-04,credit
40126,6187,14963,2025-01-28,credit
40127,6188,33799,2025-02-20,credit
40128,6188,41836,2025-02-11,credit
40129,6188,86526,2025-05-11,credit
40130,6188,52691,2025-01-14,credit
40131,6188,61712,2025-03-20,credit
40132,6188,89640,2025-02-03,credit
40133,6189,6463,2025-03-23,credit
40134,6189,78410,2025-04-06,credit
40135,6189,7747,2025-05-18,credit
40136,6189,72509,2025-04-15,credit
40137,6189,87083,2025-04-09,credit
40138,6189,18417,2025-04-20,credit
40139,6190,5314,2025-03-23,credit
40140,6190,34444,2025-06-04,credit
40141,6190,65394,2025-02-22,credit
40142,6190,5383,2025-02-22,credit
40143,6190,54878,2025-01-01,credit
40144,6191,19600,2025-01-21,credit
40145,6191,60351,2025-01-23,credit
40146,6191,19261,2025-04-20,credit
40147,6191,37890,2024-12-22,credit
40148,6192,27275,2024-12-24,credit
40149,6192,87320,2025-01-10,credit
40150,6192,64261,2025-05-06,credit
40151,6192,13465,2025-01-10,credit
40152,6192,8896,2024-12-26,credit
40153,6192,66488,2025-03-09,credit
40154,6192,63951,2025-06-21,credit
40155,6193,69342,2025-03-23,credit
40156,6193,6894,2025-05-11,credit
40157,6193,57002,2025-04-11,credit
40158,6194,54410,2025-02-11,credit
40159,6194,88098,2025-03-26,credit
40160,6194,69283,2025-04-26,credit
40161,6194,85495,2025-06-13,credit
40162,6195,58217,2025-06-12,credit
40163,6195,72358,2025-05-14,credit
40164,6195,54162,2025-04-16,credit
40165,6196,77046,2024-12-24,credit
40166,6196,10809,2025-03-27,credit
40167,6196,13511,2025-03-12,credit
40168,6196,7938,2025-05-16,credit
40169,6196,69590,2025-01-27,credit
40170,6197,87130,2025-01-14,credit
40171,6197,24022,2025-06-14,credit
40172,6197,50906,2025-01-06,credit
40173,6197,84674,2025-02-10,credit
40174,6197,54450,2025-05-18,credit
40175,6197,53837,2025-03-26,credit
40176,6197,68094,2025-04-12,credit
40177,6197,64116,2025-01-22,credit
40178,6198,9901,2025-06-20,credit
40179,6198,64751,2025-02-09,credit
40180,6198,36974,2025-02-14,credit
40181,6199,53507,2025-05-04,credit
40182,6199,62110,2025-05-23,credit
40183,6199,59727,2025-02-06,credit
40184,6200,78432,2025-03-19,credit
40185,6200,7090,2025-01-26,credit
40186,6200,50129,2025-02-07,credit
40187,6200,6993,2025-04-19,credit
40188,6200,89714,2025-02-22,credit
40189,6200,20043,2025-01-21,credit
40190,6201,41338,2025-06-16,credit
40191,6201,48389,2025-05-31,credit
40192,6201,75439,2025-03-22,credit
40193,6201,66382,2025-01-25,credit
40194,6201,18325,2025-02-17,credit
40195,6202,70341,2025-05-31,credit
40196,6202,37360,2025-01-12,credit
40197,6202,84653,2025-05-09,credit
40198,6203,49916,2025-02-15,credit
40199,6203,58665,2025-01-12,credit
40200,6203,38483,2025-01-09,credit
40201,6204,55205,2025-05-10,credit
40202,6204,73491,2025-04-17,credit
40203,6204,76801,2025-02-02,credit
40204,6204,77125,2025-03-04,credit
40205,6205,5939,2025-01-03,credit
40206,6205,81086,2025-03-30,credit
40207,6205,50183,2025-02-08,credit
40208,6205,38438,2025-01-04,credit
40209,6205,37872,2025-01-22,credit
40210,6205,5110,2025-06-12,credit
40211,6205,72756,2025-01-27,credit
40212,6205,63556,2025-04-20,credit
40213,6205,72847,2025-04-25,credit
40214,6206,19533,2025-03-25,credit
40215,6206,51963,2025-01-28,credit
40216,6206,7442,2025-03-12,credit
40217,6206,19908,2025-02-25,credit
40218,6206,35756,2025-03-09,credit
40219,6206,57313,2025-05-16,credit
40220,6206,51390,2025-05-11,credit
40221,6207,16303,2025-05-28,credit
40222,6207,18172,2025-06-18,credit
40223,6207,86641,2025-04-28,credit
40224,6207,79944,2025-02-11,credit
40225,6207,44440,2025-01-29,credit
40226,6208,53005,2025-04-21,credit
40227,6208,76524,2025-01-22,credit
40228,6208,39362,2025-03-26,credit
40229,6208,73896,2025-03-22,credit
40230,6209,62625,2025-02-13,credit
40231,6209,77766,2025-01-15,credit
40232,6209,45031,2025-03-24,credit
40233,6209,79688,2025-01-29,credit
40234,6209,9841,2025-03-21,credit
40235,6209,52543,2025-05-24,credit
40236,6209,56846,2025-05-03,credit
40237,6210,22099,2025-03-18,credit
40238,6210,33583,2025-05-03,credit
40239,6210,42673,2025-03-09,credit
40240,6211,23584,2025-01-19,credit
40241,6211,39551,2025-03-21,credit
40242,6211,66890,2025-03-05,credit
40243,6211,19497,2025-03-08,credit
40244,6211,85013,2025-06-14,credit
40245,6211,7009,2025-03-26,credit
40246,6211,80759,2025-01-14,credit
40247,6211,78350,2025-02-05,credit
40248,6211,85960,2025-06-08,credit
40249,6211,17685,2025-03-04,credit
40250,6212,10196,2025-01-28,credit
40251,6212,89702,2025-06-22,credit
40252,6212,33467,2025-05-03,credit
40253,6213,64799,2025-02-25,credit
40254,6213,71895,2024-12-23,credit
40255,6213,28315,2025-03-05,credit
40256,6213,46435,2025-01-28,credit
40257,6213,15213,2025-06-03,credit
40258,6214,44581,2025-03-09,credit
40259,6214,69234,2025-03-27,credit
40260,6214,41962,2025-02-15,credit
40261,6214,75379,2025-06-04,credit
40262,6214,35430,2025-05-17,credit
40263,6214,58593,2025-06-14,credit
40264,6215,28878,2025-03-06,credit
40265,6215,28316,2025-05-16,credit
40266,6215,60010,2025-04-19,credit
40267,6215,58551,2025-01-24,credit
40268,6216,38219,2025-04-13,credit
40269,6216,36910,2025-04-21,credit
40270,6216,69858,2025-04-05,credit
40271,6216,20515,2025-02-06,credit
40272,6217,74559,2025-05-22,credit
40273,6217,38762,2025-04-03,credit
40274,6217,43231,2025-03-19,credit
40275,6217,64017,2025-06-07,credit
40276,6217,87980,2025-05-25,credit
40277,6217,59667,2025-03-07,credit
40278,6217,5777,2025-01-15,credit
40279,6217,67081,2025-01-07,credit
40280,6218,5445,2024-12-29,credit
40281,6218,39307,2025-05-14,credit
40282,6218,65396,2025-04-25,credit
40283,6218,86251,2025-02-21,credit
40284,6218,50254,2025-06-09,credit
40285,6218,71861,2025-02-06,credit
40286,6218,76654,2025-02-23,credit
40287,6218,50001,2025-02-18,credit
40288,6218,26934,2024-12-30,credit
40289,6219,80894,2025-04-30,credit
40290,6219,11833,2025-03-03,credit
40291,6219,13192,2025-06-04,credit
40292,6219,15870,2025-05-10,credit
40293,6219,30240,2025-02-24,credit
40294,6219,89290,2025-02-13,credit
40295,6219,23285,2025-04-10,credit
40296,6219,13145,2024-12-25,credit
40297,6219,89106,2025-02-14,credit
40298,6219,51558,2025-06-05,credit
40299,6220,58736,2025-03-16,credit
40300,6220,37266,2025-06-11,credit
40301,6220,82524,2025-04-25,credit
40302,6220,15495,2025-02-11,credit
40303,6220,40775,2025-06-14,credit
40304,6220,7705,2025-06-10,credit
40305,6221,85918,2025-03-02,credit
40306,6221,5646,2025-06-05,credit
40307,6221,76856,2025-06-13,credit
40308,6221,74445,2025-06-10,credit
40309,6222,7447,2025-01-25,credit
40310,6222,18908,2024-12-23,credit
40311,6222,55462,2025-02-10,credit
40312,6222,60875,2025-03-05,credit
40313,6222,17017,2025-06-02,credit
40314,6223,45664,2025-06-11,credit
40315,6223,42656,2025-04-19,credit
40316,6223,65881,2025-03-04,credit
40317,6223,39315,2025-03-24,credit
40318,6224,40250,2025-05-21,credit
40319,6224,55853,2025-02-08,credit
40320,6224,5177,2024-12-26,credit
40321,6224,64648,2024-12-29,credit
40322,6225,74880,2025-03-10,credit
40323,6225,65495,2025-02-04,credit
40324,6225,42823,2025-03-10,credit
40325,6225,36540,2025-04-04,credit
40326,6225,61841,2025-01-21,credit
40327,6225,59929,2024-12-24,credit
40328,6225,46133,2025-04-16,credit
40329,6225,47991,2025-01-30,credit
40330,6225,11310,2025-01-11,credit
40331,6226,20627,2025-04-04,credit
40332,6226,5083,2025-01-09,credit
40333,6226,68342,2025-03-19,credit
40334,6226,36690,2025-02-04,credit
40335,6227,18615,2025-02-03,credit
40336,6227,27134,2025-02-08,credit
40337,6227,33986,2025-01-25,credit
40338,6227,34038,2025-05-29,credit
40339,6227,80203,2025-05-11,credit
40340,6227,68598,2025-04-22,credit
40341,6227,79470,2025-06-19,credit
40342,6227,56974,2025-04-30,credit
40343,6227,16793,2025-04-17,credit
40344,6227,87347,2025-02-01,credit
40345,6228,18601,2025-04-21,credit
40346,6228,53961,2025-06-20,credit
40347,6228,38713,2025-05-04,credit
40348,6228,73995,2025-03-20,credit
40349,6228,69948,2025-02-06,credit
40350,6228,15386,2025-05-17,credit
40351,6228,68621,2025-05-02,credit
40352,6228,70859,2025-05-23,credit
40353,6228,51849,2025-06-06,credit
40354,6228,58462,2025-06-04,credit
40355,6229,57691,2025-01-06,credit
40356,6229,89818,2025-04-06,credit
40357,6229,10836,2025-04-03,credit
40358,6229,30303,2025-01-31,credit
40359,6229,18339,2025-05-26,credit
40360,6230,66611,2024-12-27,credit
40361,6230,72322,2025-04-27,credit
40362,6230,76593,2025-04-03,credit
40363,6230,66060,2025-04-08,credit
40364,6230,85442,2025-03-09,credit
40365,6231,11168,2025-02-28,credit
40366,6231,29593,2024-12-29,credit
40367,6231,52128,2025-02-16,credit
40368,6231,13246,2025-05-26,credit
40369,6231,20432,2025-06-16,credit
40370,6231,46022,2025-04-25,credit
40371,6231,48348,2025-02-11,credit
40372,6231,30519,2025-01-04,credit
40373,6232,75071,2025-05-09,credit
40374,6232,35336,2025-04-17,credit
40375,6232,15114,2025-05-02,credit
40376,6233,40091,2025-03-04,credit
40377,6233,85027,2025-04-20,credit
40378,6233,75989,2025-01-24,credit
40379,6233,80532,2025-02-18,credit
40380,6233,72213,2025-02-08,credit
40381,6233,18344,2025-01-11,credit
40382,6233,30963,2025-03-07,credit
40383,6234,51059,2025-06-17,credit
40384,6234,31618,2025-02-26,credit
40385,6234,51546,2025-04-22,credit
40386,6234,80783,2025-01-01,credit
40387,6234,14910,2025-06-04,credit
40388,6234,42178,2025-06-08,credit
40389,6235,58402,2025-01-13,credit
40390,6235,65970,2025-02-24,credit
40391,6235,20689,2025-01-22,credit
40392,6235,54694,2025-02-22,credit
40393,6235,44005,2025-01-16,credit
40394,6235,28290,2025-03-27,credit
40395,6235,34434,2025-01-25,credit
40396,6235,74302,2025-01-14,credit
40397,6236,49340,2025-03-22,credit
40398,6236,10856,2025-05-19,credit
40399,6236,34904,2025-06-14,credit
40400,6236,46316,2025-01-08,credit
40401,6236,62578,2025-02-07,credit
40402,6236,88053,2025-02-22,credit
40403,6236,83366,2025-02-05,credit
40404,6236,60808,2025-01-19,credit
40405,6236,18944,2025-04-05,credit
40406,6236,47552,2025-06-17,credit
40407,6237,36402,2025-04-12,credit
40408,6237,75937,2025-02-12,credit
40409,6237,6276,2025-01-18,credit
40410,6237,58250,2025-01-16,credit
40411,6238,56351,2025-01-08,credit
40412,6238,19540,2025-04-12,credit
40413,6238,84440,2025-04-04,credit
40414,6238,46354,2025-05-09,credit
40415,6238,85618,2025-04-19,credit
40416,6238,46056,2025-04-18,credit
40417,6238,32701,2025-04-27,credit
40418,6238,69401,2025-01-16,credit
40419,6239,39211,2025-05-06,credit
40420,6239,27675,2025-01-24,credit
40421,6239,72895,2025-03-14,credit
40422,6239,47209,2025-04-05,credit
40423,6239,78339,2025-03-31,credit
40424,6239,47878,2025-01-14,credit
40425,6239,88172,2025-05-19,credit
40426,6239,69738,2025-05-09,credit
40427,6239,67438,2025-01-23,credit
40428,6240,84743,2025-03-03,credit
40429,6240,62253,2025-06-14,credit
40430,6240,6352,2024-12-24,credit
40431,6240,57106,2025-05-03,credit
40432,6240,51029,2025-03-24,credit
40433,6241,31378,2025-05-02,credit
40434,6241,29449,2025-04-19,credit
40435,6241,82903,2025-02-19,credit
40436,6241,73933,2025-05-24,credit
40437,6242,48813,2025-02-07,credit
40438,6242,43459,2025-02-04,credit
40439,6242,61950,2025-05-14,credit
40440,6243,87264,2025-06-20,credit
40441,6243,53234,2025-05-30,credit
40442,6243,21806,2025-06-15,credit
40443,6243,71573,2025-05-04,credit
40444,6243,75682,2025-01-31,credit
40445,6243,61770,2025-02-11,credit
40446,6243,11200,2025-06-15,credit
40447,6243,12007,2025-01-11,credit
40448,6244,28406,2025-02-02,credit
40449,6244,43141,2025-05-01,credit
40450,6244,21101,2025-04-25,credit
40451,6244,6358,2025-03-08,credit
40452,6244,53298,2025-02-23,credit
40453,6244,37502,2025-06-02,credit
40454,6245,68028,2024-12-22,credit
40455,6245,50187,2025-02-19,credit
40456,6245,36970,2025-03-18,credit
40457,6245,43823,2025-03-21,credit
40458,6245,49239,2025-04-27,credit
40459,6245,12621,2025-04-29,credit
40460,6245,41049,2025-05-20,credit
40461,6245,64861,2025-01-24,credit
40462,6245,68351,2025-03-25,credit
40463,6246,38995,2025-01-06,credit
40464,6246,80438,2025-05-04,credit
40465,6246,50474,2025-01-27,credit
40466,6246,60733,2025-04-23,credit
40467,6246,51224,2025-01-20,credit
40468,6246,60996,2025-03-15,credit
40469,6246,82063,2025-05-27,credit
40470,6247,44633,2025-02-18,credit
40471,6247,88243,2024-12-28,credit
40472,6247,8107,2025-05-07,credit
40473,6247,70270,2024-12-31,credit
40474,6247,35562,2025-04-09,credit
40475,6247,74443,2025-04-20,credit
40476,6247,8541,2025-01-13,credit
40477,6247,22413,2025-05-05,credit
40478,6247,48069,2025-01-17,credit
40479,6248,60295,2025-03-14,credit
40480,6248,28622,2025-01-26,credit
40481,6248,50706,2025-04-28,credit
40482,6248,30555,2025-01-06,credit
40483,6248,29217,2025-02-19,credit
40484,6248,9079,2024-12-30,credit
40485,6248,82557,2025-01-15,credit
40486,6248,9530,2025-03-01,credit
40487,6249,63268,2025-01-01,credit
40488,6249,89124,2025-04-03,credit
40489,6249,20743,2025-02-02,credit
40490,6250,15415,2025-03-14,credit
40491,6250,45538,2025-05-02,credit
40492,6250,31053,2025-06-02,credit
40493,6250,63724,2025-02-19,credit
40494,6250,79416,2025-05-22,credit
40495,6250,83890,2025-02-03,credit
40496,6250,77931,2025-04-16,credit
40497,6250,82521,2025-05-15,credit
40498,6250,34430,2025-05-21,credit
40499,6251,46495,2025-03-27,credit
40500,6251,16794,2025-03-20,credit
40501,6251,27653,2025-01-04,credit
40502,6251,25746,2025-03-23,credit
40503,6251,25391,2024-12-29,credit
40504,6252,52388,2025-02-10,credit
40505,6252,23863,2024-12-22,credit
40506,6252,65715,2025-05-28,credit
40507,6252,5128,2025-02-04,credit
40508,6252,58624,2025-05-24,credit
40509,6252,56232,2025-05-10,credit
40510,6253,30969,2025-05-04,credit
40511,6253,84134,2025-02-17,credit
40512,6253,67860,2025-03-26,credit
40513,6253,83145,2024-12-30,credit
40514,6253,13823,2025-04-19,credit
40515,6253,27523,2025-04-26,credit
40516,6254,59925,2025-05-21,credit
40517,6254,79657,2025-01-06,credit
40518,6254,56364,2025-02-03,credit
40519,6254,6271,2025-03-30,credit
40520,6254,67482,2025-03-21,credit
40521,6254,82427,2025-03-26,credit
40522,6254,24047,2024-12-27,credit
40523,6255,78821,2025-02-06,credit
40524,6255,64654,2025-04-20,credit
40525,6255,48117,2025-05-20,credit
40526,6255,29680,2025-05-11,credit
40527,6255,81070,2025-03-19,credit
40528,6255,83894,2025-04-02,credit
40529,6255,14224,2025-02-16,credit
40530,6255,32406,2025-01-01,credit
40531,6255,74296,2025-04-24,credit
40532,6256,46113,2025-01-09,credit
40533,6256,62842,2025-03-06,credit
40534,6256,17154,2025-04-25,credit
40535,6257,89126,2025-03-21,credit
40536,6257,42357,2025-04-03,credit
40537,6257,87010,2025-01-27,credit
40538,6257,51999,2025-03-30,credit
40539,6257,48836,2025-05-15,credit
40540,6258,34585,2025-02-22,credit
40541,6258,77333,2025-01-31,credit
40542,6258,68614,2025-06-01,credit
40543,6258,41065,2025-01-22,credit
40544,6258,85688,2025-02-02,credit
40545,6258,34824,2025-02-10,credit
40546,6258,17432,2025-02-03,credit
40547,6258,42155,2025-06-11,credit
40548,6258,71347,2025-02-15,credit
40549,6258,17726,2025-03-23,credit
40550,6259,66129,2025-01-14,credit
40551,6259,40962,2025-06-10,credit
40552,6259,72463,2025-06-06,credit
40553,6259,78713,2025-01-03,credit
40554,6260,25119,2025-05-17,credit
40555,6260,27980,2025-01-01,credit
40556,6260,42890,2025-01-22,credit
40557,6260,35322,2025-06-20,credit
40558,6260,66822,2025-04-26,credit
40559,6260,12555,2025-06-04,credit
40560,6261,40627,2025-05-03,credit
40561,6261,30429,2025-01-13,credit
40562,6261,68324,2025-02-08,credit
40563,6261,46415,2025-02-18,credit
40564,6261,83116,2025-05-21,credit
40565,6261,9597,2025-03-29,credit
40566,6261,51715,2025-05-23,credit
40567,6261,71705,2025-03-17,credit
40568,6262,14043,2024-12-30,credit
40569,6262,55997,2025-05-27,credit
40570,6262,72191,2025-02-22,credit
40571,6262,38321,2025-04-04,credit
40572,6263,11930,2025-03-20,credit
40573,6263,78514,2025-02-18,credit
40574,6263,61159,2025-06-15,credit
40575,6264,50168,2025-03-29,credit
40576,6264,25358,2025-03-26,credit
40577,6264,20770,2025-06-02,credit
40578,6265,13224,2025-02-07,credit
40579,6265,34010,2025-03-13,credit
40580,6265,48350,2025-03-10,credit
40581,6265,30224,2025-03-14,credit
40582,6265,62992,2025-02-10,credit
40583,6266,70701,2025-05-13,credit
40584,6266,33103,2025-05-14,credit
40585,6266,43010,2025-05-25,credit
40586,6266,74818,2025-05-21,credit
40587,6266,75431,2025-01-19,credit
40588,6266,83378,2025-01-24,credit
40589,6266,39256,2024-12-31,credit
40590,6266,63557,2025-04-02,credit
40591,6266,41745,2025-02-22,credit
40592,6267,73781,2025-06-02,credit
40593,6267,64426,2025-06-19,credit
40594,6267,47674,2025-05-16,credit
40595,6267,84996,2024-12-23,credit
40596,6267,47808,2025-04-21,credit
40597,6267,38816,2025-06-02,credit
40598,6267,45100,2025-04-01,credit
40599,6267,85639,2025-01-04,credit
40600,6267,21938,2025-02-11,credit
40601,6268,60204,2025-04-02,credit
40602,6268,47569,2025-04-20,credit
40603,6268,76806,2025-03-06,credit
40604,6269,17369,2025-03-03,credit
40605,6269,14945,2025-06-07,credit
40606,6269,70632,2025-03-13,credit
40607,6269,62201,2025-04-03,credit
40608,6269,71419,2025-06-18,credit
40609,6269,87454,2025-01-03,credit
40610,6269,13150,2025-05-24,credit
40611,6270,16263,2025-02-04,credit
40612,6270,44859,2025-01-30,credit
40613,6270,21393,2025-02-10,credit
40614,6270,58110,2025-02-22,credit
40615,6271,34490,2025-06-19,credit
40616,6271,56635,2025-01-04,credit
40617,6271,47165,2025-06-09,credit
40618,6271,35567,2025-06-22,credit
40619,6271,48746,2025-04-24,credit
40620,6271,35707,2025-01-29,credit
40621,6271,28998,2025-05-30,credit
40622,6271,47637,2025-02-09,credit
40623,6271,88786,2025-03-17,credit
40624,6272,12829,2025-02-06,credit
40625,6272,14753,2025-03-22,credit
40626,6272,66661,2024-12-24,credit
40627,6272,42109,2025-06-04,credit
40628,6272,30170,2025-02-18,credit
40629,6272,76909,2025-05-10,credit
40630,6272,65765,2025-04-28,credit
40631,6273,28046,2025-02-15,credit
40632,6273,89028,2025-05-01,credit
40633,6273,77720,2025-01-20,credit
40634,6273,37006,2025-03-25,credit
40635,6273,49154,2025-03-22,credit
40636,6273,30086,2025-05-25,credit
40637,6273,64218,2025-03-29,credit
40638,6273,44446,2025-05-29,credit
40639,6273,5629,2025-05-14,credit
40640,6273,16752,2025-05-26,credit
40641,6274,72087,2025-01-04,credit
40642,6274,7814,2025-01-07,credit
40643,6274,17137,2025-05-14,credit
40644,6275,32526,2025-05-29,credit
40645,6275,29684,2025-01-11,credit
40646,6275,69168,2025-03-08,credit
40647,6275,18031,2025-01-16,credit
40648,6276,34379,2025-01-05,credit
40649,6276,58725,2025-04-30,credit
40650,6276,76649,2024-12-23,credit
40651,6277,7757,2025-02-24,credit
40652,6277,75127,2024-12-25,credit
40653,6277,72170,2025-06-04,credit
40654,6277,62249,2025-06-14,credit
40655,6277,22049,2025-06-03,credit
40656,6277,89510,2025-04-21,credit
40657,6277,35112,2025-01-26,credit
40658,6277,21302,2025-02-10,credit
40659,6278,37336,2025-06-01,credit
40660,6278,87246,2025-05-08,credit
40661,6278,8203,2025-01-21,credit
40662,6278,45183,2025-05-31,credit
40663,6278,40174,2025-05-05,credit
40664,6278,84759,2025-04-06,credit
40665,6278,20939,2025-02-10,credit
40666,6279,37082,2025-02-11,credit
40667,6279,67118,2025-05-15,credit
40668,6279,43193,2025-06-19,credit
40669,6280,83649,2025-03-01,credit
40670,6280,45232,2025-06-22,credit
40671,6280,31624,2025-01-27,credit
40672,6280,40912,2025-06-05,credit
40673,6280,41781,2025-03-29,credit
40674,6280,52958,2025-02-18,credit
40675,6281,42903,2025-03-29,credit
40676,6281,20491,2025-05-31,credit
40677,6281,57223,2025-03-30,credit
40678,6281,86594,2025-06-08,credit
40679,6281,80991,2025-02-21,credit
40680,6281,74634,2024-12-25,credit
40681,6281,63429,2025-01-14,credit
40682,6282,87167,2025-05-22,credit
40683,6282,22348,2025-02-14,credit
40684,6282,40910,2025-04-09,credit
40685,6282,59767,2025-02-11,credit
40686,6282,48334,2025-05-06,credit
40687,6282,58275,2025-03-06,credit
40688,6282,44826,2025-06-14,credit
40689,6283,16614,2025-03-29,credit
40690,6283,26429,2025-02-01,credit
40691,6283,24411,2025-02-07,credit
40692,6283,37150,2025-02-20,credit
40693,6284,32581,2025-02-21,credit
40694,6284,50597,2025-03-13,credit
40695,6284,72753,2025-01-29,credit
40696,6284,71509,2025-02-13,credit
40697,6284,46710,2025-02-23,credit
40698,6284,69844,2025-06-14,credit
40699,6285,85898,2025-03-10,credit
40700,6285,51967,2025-04-01,credit
40701,6285,46156,2025-02-13,credit
40702,6285,42372,2025-06-17,credit
40703,6286,58373,2025-04-11,credit
40704,6286,77545,2025-06-01,credit
40705,6286,32333,2025-02-18,credit
40706,6286,51353,2025-06-22,credit
40707,6286,43973,2025-02-06,credit
40708,6286,53307,2025-03-17,credit
40709,6286,14547,2025-02-13,credit
40710,6286,78545,2025-02-24,credit
40711,6286,13357,2025-03-15,credit
40712,6287,14783,2025-02-21,credit
40713,6287,80206,2025-01-13,credit
40714,6287,64550,2025-05-14,credit
40715,6288,71464,2025-01-25,credit
40716,6288,13595,2025-04-25,credit
40717,6288,67420,2025-05-08,credit
40718,6288,69112,2025-05-11,credit
40719,6288,64457,2025-05-09,credit
40720,6289,25806,2025-05-02,credit
40721,6289,20240,2025-04-25,credit
40722,6289,18612,2025-06-18,credit
40723,6289,29629,2025-03-07,credit
40724,6290,77237,2025-02-05,credit
40725,6290,44842,2025-04-25,credit
40726,6290,32163,2025-04-28,credit
40727,6290,46362,2025-06-16,credit
40728,6290,12266,2025-06-01,credit
40729,6290,57845,2025-05-29,credit
40730,6290,8853,2025-05-17,credit
40731,6291,31902,2025-05-12,credit
40732,6291,10838,2025-04-29,credit
40733,6291,12959,2025-06-12,credit
40734,6291,40037,2025-05-22,credit
40735,6291,46973,2025-02-27,credit
40736,6291,10658,2025-02-28,credit
40737,6291,19743,2025-03-01,credit
40738,6291,53836,2025-05-02,credit
40739,6292,37364,2024-12-30,credit
40740,6292,25206,2025-05-25,credit
40741,6292,28812,2025-04-12,credit
40742,6293,86406,2025-06-19,credit
40743,6293,69185,2025-06-07,credit
40744,6293,70691,2025-01-14,credit
40745,6293,16098,2025-04-23,credit
40746,6293,18959,2025-04-15,credit
